	ref_hk
ATP6V0E1	20.253832
BNIP1	1.4309876
ACTR8	1.109168
TBCCD1	0.7968786
TIMMDC1	5.0345592
CRBN	4.6976185
NIT2	3.8175867
FAM162A	8.389368
OGG1	1.6600894
KPNA1	2.536172
UBE3A	7.9305606
ARMC8	2.9275005
RNF7	16.146078
KAT2B	0.7976119
USP4	2.7073102
TFG	9.987548
TUSC2	3.1956747
NPRL2	1.752977
NCBP2	5.410086
SNX4	3.2126818
SLC41A3	2.5779562
SCAP	1.72391
MRPL3	7.6157546
HEMK1	1.4625256
GORASP1	1.0199269
EIF1B	15.72545
SSR3	15.477259
EIF4G1	6.03445
SPCS1	17.443138
NEK4	0.8727719
EEF1B2	35.974648
KANSL3	1.1248996
NCL	26.031725
ACTR1B	2.7038698
SLC35F5	2.611546
STAM2	1.3793111
ACVR1	1.2268599
GTF3C2	1.2942888
EIF2B4	2.5271666
NRBP1	7.519504
PSMD14	5.6504107
SNX17	9.008949
INO80B	0.5648564
MOGS	1.5318298
NDUFS7	12.582961
PCGF1	1.6472864
AUP1	10.665961
RTN4	19.658451
HTRA2	2.971476
POLE4	6.6396165
MRPL19	3.804819
WDR75	1.9303919
UNC50	3.5671885
ELMOD3	1.0772741
CCT4	17.438953
TXNDC9	2.9957752
COQ10B	4.6808906
SF3B1	15.618736
MOB4	5.1217422
ZNF142	0.47434422
UXS1	3.8756099
STK16	2.9342527
HDLBP	13.134631
PPP1R7	4.944511
ODC1	4.043804
NOL10	2.417503
GORASP2	6.498546
CEBPZ	6.627239
RAB3GAP1	2.9913044
SRSF7	22.804434
COX7A2L	18.137394
PNO1	2.3993802
ORC4	2.5678024
ATF2	3.049025
THADA	1.1562757
TIA1	5.182169
PCYOX1	2.2787514
SUMO1	18.733927
NFE2L2	13.292265
MSH6	3.016898
FARSB	2.3156462
SCP2	9.226819
CEP104	1.2287796
FAM20B	0.84988534
TCEANC2	0.5207774
TMEM59	20.223162
LRRC42	3.0232193
MRPL37	5.881918
ICMT	1.3259181
QSOX1	3.4334848
STXBP3	2.448719
PARK7	24.002476
SRSF4	9.782967
EDEM3	2.4693043
WDR77	2.6285882
RAP1A	9.631236
SCAMP3	3.580126
LAMTOR2	10.409591
SRM	3.0360067
FBXO6	1.0262022
MAD2L2	5.419815
IVNS1ABP	6.9010487
KIAA2013	1.5465838
MIIP	2.5546086
SMG7	2.1010506
UCHL5	2.9333572
BCAS2	7.5638733
SRSF11	18.792372
ZBTB17	1.3597939
TMEM9	6.376734
WARS2	2.2587833
MRPS15	8.885276
EXOC8	0.6256716
GNPAT	3.6219826
TSNAX	2.5404627
C1orf109	1.2430862
SDHB	6.230066
RPF1	3.0891256
UAP1	4.824264
CD46	4.9748
PRPF3	1.9154603
APH1A	10.76651
EBNA1BP2	4.6517305
ATP6V0B	16.030962
ERI3	5.2136726
AKR1A1	11.508089
PRDX1	24.974724
BLZF1	1.7328049
TMED5	5.0266614
DR1	5.491674
ABCD3	1.7916831
DPH5	2.8910608
PRDX6	22.015005
DARS2	0.48661187
SYF2	12.706607
MTFR1L	2.5256863
NENF	3.8398144
RPA2	4.630395
PPP1R8	2.1882112
OSBPL9	3.6983905
TXNDC12	6.445149
RCN2	9.311397
CTSD	9.575968
STK11	1.3991234
DDX59	1.6219153
ATF6	3.885268
FASTKD2	1.7229766
HMGN3	19.312155
RNF146	3.8235471
FBXL5	4.233896
MYL12B	29.67998
RPN2	12.310087
RAB3GAP2	2.2409334
UCHL3	3.2123756
HS1BP3	1.0904245
ELL2	4.995379
NDUFB3	11.16929
GTF3C3	1.5584798
UBE2B	15.464679
KLF9	1.9646847
ITGB1BP1	7.135573
SENP5	2.1458578
CCDC92	0.6696767
RAD23B	6.814916
SET	15.930806
GLE1	1.096876
RAB14	8.004321
FBXW2	3.1070156
PPP6C	5.042837
NDUFA8	6.722864
HDHD3	0.97322387
RBM18	2.8127406
MAPKAP1	2.7677422
INVS	0.91697764
DENND1A	1.3124862
KDSR	5.160184
ZBTB45	0.8787472
FCF1	1.3076899
NEK9	1.883931
NPC2	18.511961
IRF2BPL	3.1934125
DLST	3.822286
SLIRP	12.968519
EIF2B2	2.579199
NRDE2	1.5924244
COQ6	1.2232481
ZNF410	0.76236016
SUPT7L	2.5361445
TMEM214	2.7131455
ATL2	1.6464529
FAM98A	1.9438541
YIPF4	6.520141
AFTPH	2.6739876
LGALSL	1.6481528
CRIPT	4.6175613
IDE	0.891864
MXI1	2.306215
SMNDC1	4.964452
C10orf88	0.74772024
