	ref_hk
RWDD1	3.4919827
TMEM14C	2.3343332
PAK1IP1	0.85706604
SMIM8	3.7043982
ASF1A	0.6438813
SERINC1	3.519691
PPARD	1.541538
KCTD20	2.582535
SRSF3	8.079043
MRPL18	1.849286
FBXL4	2.42189
ASCC3	4.443792
ACOT13	1.8347653
SMAP1	5.0172343
C6orf62	2.373081
SNX3	5.2117686
HBS1L	2.477427
SLC39A7	1.208749
CUTA	2.189006
FAM120B	3.7153776
PPP2R5D	0.77616864
MRPL2	1.2319947
DUSP22	1.7948736
EXOC2	2.293619
COX7A2	6.1827044
TMEM30A	2.0497282
SENP6	7.6244326
PRPF4B	6.9270563
FBRSL1	1.3462023
HARS2	0.89031374
MRPS30	0.8946821
HSPA9	4.113338
MRPS27	2.5054805
FAF2	2.8396885
CLINT1	2.9561028
TTC1	3.6928692
MSH3	2.8356488
CCNG1	1.6214645
DROSHA	1.3922231
GOLPH3	3.6336405
SUB1	5.6452446
RAD1	0.91047007
BRIX1	1.9225013
RAD50	0.09663882
GNPDA1	1.1658887
SKP1	6.615564
PPP2CA	1.1085973
C5orf15	1.8096817
PPWD1	2.008695
TRAPPC13	1.9334005
SEC24A	1.913565
TXNDC15	1.676969
TTC33	1.4684333
TCERG1	3.1951141
SMAD5	2.7666383
CSNK1A1	12.468417
HMGXB3	1.5901555
ATP6V0E1	5.663604
BNIP1	0.75788313
ACTR8	0.5276363
TBCCD1	0.6699595
TIMMDC1	2.8420725
CRBN	2.7484984
NIT2	1.4660294
FAM162A	2.605126
OGG1	0.94071895
KPNA1	3.8292682
UBE3A	6.3172436
ARMC8	5.112774
RNF7	2.310749
KAT2B	2.8069172
USP4	2.932489
TFG	3.3510723
TUSC2	1.0312146
NPRL2	0.5212605
NCBP2	1.3708532
SNX4	3.0068202
SLC41A3	0.63601
SCAP	1.897199
MRPL3	1.9333048
HEMK1	0.49570787
GORASP1	0.70664746
EIF1B	7.936403
SSR3	2.6585524
EIF4G1	2.0408823
SPCS1	3.230665
NEK4	0.89383966
EEF1B2	4.416382
KANSL3	2.4049404
NCL	3.4715114
ACTR1B	1.6916956
SLC35F5	2.7002938
STAM2	1.629287
ACVR1	2.0476928
GTF3C2	1.4233
EIF2B4	1.0791141
NRBP1	1.887165
PSMD14	2.4437644
SNX17	1.4027226
INO80B	0.06342322
MOGS	1.4412338
NDUFS7	3.9592085
PCGF1	0.19456123
AUP1	2.0857422
RTN4	6.7256904
HTRA2	0.6708676
POLE4	1.6340984
MRPL19	2.922518
WDR75	1.2289965
UNC50	1.5083215
ELMOD3	2.3655639
CCT4	2.8602567
TXNDC9	1.6338114
COQ10B	2.2408092
SF3B1	5.1034937
MOB4	1.411983
ZNF142	0.4867502
UXS1	0.8936535
STK16	0.42807856
HDLBP	3.9875937
PPP1R7	1.5844048
ODC1	0.79638463
NOL10	3.0542881
GORASP2	2.016525
CEBPZ	2.7173676
RAB3GAP1	6.196655
SRSF7	6.5556626
COX7A2L	2.8350534
PNO1	0.92602646
ORC4	2.7679064
ATF2	3.0481942
THADA	4.3779225
TIA1	0.64810306
PCYOX1	1.2431288
SUMO1	4.0797095
NFE2L2	8.387351
MSH6	1.0347658
FARSB	1.714994
SCP2	5.0412903
CEP104	1.11009
FAM20B	1.1815816
TCEANC2	0.42363337
TMEM59	5.8582573
LRRC42	0.5477252
MRPL37	0.74042445
ICMT	0.89925283
QSOX1	1.5081078
STXBP3	2.1337874
PARK7	4.4376364
SRSF4	7.728936
EDEM3	2.395702
WDR77	0.7945235
RAP1A	7.160425
SCAMP3	1.4963948
LAMTOR2	1.7027752
SRM	1.5750042
FBXO6	0.3423284
MAD2L2	0.5710744
IVNS1ABP	2.1665232
KIAA2013	0.8437745
MIIP	0.6939176
SMG7	3.7253265
UCHL5	1.6233813
BCAS2	1.7901773
SRSF11	8.962502
ZBTB17	0.88919914
TMEM9	0.7959361
WARS2	1.6863921
MRPS15	1.5531284
EXOC8	0.23606586
GNPAT	1.8322648
TSNAX	1.0426264
C1orf109	0.4778051
SDHB	4.23689
RPF1	1.4017518
UAP1	1.5824854
CD46	5.026994
PRPF3	1.5534174
APH1A	1.3702483
EBNA1BP2	1.313107
ATP6V0B	2.8746238
ERI3	2.0332248
AKR1A1	1.9151111
PRDX1	5.1917143
BLZF1	1.1787865
TMED5	2.7556207
DR1	1.084931
ABCD3	3.5451603
DPH5	1.2322195
PRDX6	4.6636367
DARS2	0.8043089
SYF2	2.446287
MTFR1L	1.394406
NENF	1.9870142
RPA2	0.98191565
PPP1R8	0.78124565
OSBPL9	8.07696
TXNDC12	1.553684
RCN2	1.9809034
CTSD	2.1012402
STK11	1.1371691
DDX59	0.7337443
ATF6	3.4756749
FASTKD2	2.0436122
HMGN3	12.209862
RNF146	2.5190718
FBXL5	3.9014661
MYL12B	6.7321234
RPN2	2.951258
RAB3GAP2	3.4482791
UCHL3	1.2543765
HS1BP3	0.75895864
ELL2	8.299931
NDUFB3	2.9804115
GTF3C3	1.0911001
UBE2B	7.942869
KLF9	3.5753977
ITGB1BP1	2.9519846
SENP5	3.8342974
CCDC92	2.5274706
RAD23B	4.9935713
SET	3.3781087
GLE1	1.1129506
RAB14	2.363422
FBXW2	1.7819624
PPP6C	2.5863187
NDUFA8	2.80698
HDHD3	1.7562295
RBM18	0.8634201
MAPKAP1	4.4137135
INVS	5.5541406
DENND1A	5.5257826
KDSR	2.1565316
ZBTB45	0.20561431
FCF1	1.2613151
NEK9	2.778498
