	ref_hk
SPCS1	16.817833
NEK4	0.6537344
EEF1B2	37.798897
KANSL3	1.138088
NCL	25.72477
ACTR1B	2.6952972
SLC35F5	3.0784972
STAM2	1.6368833
ACVR1	0.82520515
GTF3C2	1.1293472
EIF2B4	1.8481237
NRBP1	4.4263897
PSMD14	3.9441962
SNX17	3.914651
INO80B	0.50387853
MOGS	1.7198125
NDUFS7	8.288899
PCGF1	0.6896962
AUP1	8.773373
RTN4	33.79627
HTRA2	1.4015703
POLE4	6.425293
MRPL19	3.0670974
WDR75	1.5115178
UNC50	4.2293468
ELMOD3	0.9274657
CCT4	15.270802
TXNDC9	2.2129571
COQ10B	6.4225006
SF3B1	11.584957
MOB4	4.094799
ZNF142	0.27264756
UXS1	2.1651685
STK16	1.5473313
HDLBP	12.430342
PPP1R7	4.560703
ODC1	10.655346
NOL10	2.0998888
GORASP2	4.212002
CEBPZ	8.2029295
RAB3GAP1	3.7297673
SRSF7	20.29323
COX7A2L	14.001146
PNO1	3.8569322
ORC4	2.0303104
ATF2	1.936984
THADA	1.257245
TIA1	3.0257537
PCYOX1	3.221271
SUMO1	14.241837
NFE2L2	14.739119
MSH6	1.7145332
FARSB	1.3911209
SCP2	10.351702
CEP104	1.4766369
FAM20B	1.4581517
TCEANC2	0.29441988
TMEM59	28.503332
LRRC42	2.590931
MRPL37	3.3545477
ICMT	1.1789725
QSOX1	3.5054264
STXBP3	3.3527942
PARK7	24.242817
SRSF4	12.494322
EDEM3	2.081912
WDR77	1.5930427
RAP1A	8.492954
SCAMP3	2.1277838
LAMTOR2	6.005135
SRM	7.792148
FBXO6	0.7024123
MAD2L2	1.9766197
IVNS1ABP	6.562292
KIAA2013	1.6215069
MIIP	0.7239442
SMG7	1.5553892
UCHL5	1.5561796
BCAS2	6.609144
SRSF11	18.317657
ZBTB17	0.6729981
TMEM9	2.8537014
WARS2	1.1454626
MRPS15	6.972636
EXOC8	0.6739132
GNPAT	1.7000238
TSNAX	2.443965
C1orf109	1.5516871
SDHB	6.2946014
RPF1	3.295988
UAP1	9.675184
CD46	10.857968
PRPF3	1.3671621
APH1A	6.76508
EBNA1BP2	7.097531
ATP6V0B	14.763045
ERI3	3.031827
AKR1A1	7.93094
PRDX1	36.02814
BLZF1	2.786026
TMED5	6.7125497
DR1	3.8965876
ABCD3	2.5656204
DPH5	1.2192088
PRDX6	23.428072
DARS2	0.39674795
SYF2	10.862787
MTFR1L	2.1068554
NENF	16.278538
RPA2	2.2756903
PPP1R8	1.5626634
OSBPL9	3.3035667
TXNDC12	3.5445237
RCN2	8.115583
CTSD	14.413954
STK11	1.247765
DDX59	1.1135633
ATF6	4.1051903
FASTKD2	2.017255
HMGN3	10.457399
RNF146	1.8769921
FBXL5	3.2989216
MYL12B	33.400337
RPN2	10.264451
RAB3GAP2	1.9016542
UCHL3	5.6844726
HS1BP3	0.6629584
ELL2	9.472633
NDUFB3	9.076805
GTF3C3	1.0745368
UBE2B	18.398281
KLF9	6.1239324
ITGB1BP1	3.2179244
SENP5	2.3880324
CCDC92	0.8674532
RAD23B	9.483955
SET	27.02878
GLE1	0.6383295
RAB14	8.12267
FBXW2	2.276679
PPP6C	3.9892426
NDUFA8	6.0422535
HDHD3	2.121388
RBM18	1.6269293
MAPKAP1	2.8717964
INVS	0.48106936
DENND1A	0.44906378
KDSR	7.6447134
ZBTB45	0.37344226
FCF1	0.90465623
NEK9	1.0427473
NPC2	22.91473
IRF2BPL	2.9492671
DLST	2.08001
SLIRP	14.579647
EIF2B2	1.7156119
NRDE2	1.0247734
COQ6	0.6849011
ZNF410	0.4831737
SUPT7L	1.0573617
TMEM214	1.6366373
ATL2	2.304477
FAM98A	1.7976263
YIPF4	5.5785356
AFTPH	3.1143107
LGALSL	1.6947284
CRIPT	5.202024
