	ref_hk
DHX15	5.752309
FBXW7	3.7587523
RAPGEF2	2.1732664
SNX25	1.1529193
UFSP2	3.292813
KLF3	7.1859045
KLHL5	1.7697021
HTATIP2	3.0236914
ELP4	1.9241556
MTCH2	5.8918953
HSPA8	36.813175
DNAJC4	7.532508
ATG2A	2.9092457
OSBP	2.1384957
PUS3	1.3546013
FOXRED1	1.7449994
PPP6R3	4.170773
CCDC86	1.4970562
PRPF19	4.474943
TRIM3	0.31165034
ANAPC15	3.8786583
PANX1	0.788221
RNF141	3.6896198
EIF4G2	23.426144
BIRC2	5.8215313
UBE4A	3.6212823
FBXO3	2.301067
PDHX	1.9233755
COMMD9	3.9866197
AMBRA1	0.9583787
PTPMT1	2.718628
CD81	11.032342
C11orf58	19.594875
RPS13	44.36266
AIP	8.984822
NDUFS8	12.173352
GTF2H1	3.1818917
PSMD9	3.833122
PRDM4	1.5658885
COQ5	2.3472276
CORO1C	3.7050858
MLEC	7.1917677
PTGES3	25.785353
RSRC2	17.425531
METAP2	10.308263
GPN3	3.4784849
VPS29	10.725814
DUSP16	1.1474758
CDK2AP1	1.6663265
RFC5	1.2815951
COPZ1	9.94603
RAB5B	3.7193403
NUP107	3.0064187
CNOT2	7.9859467
CPSF6	5.1306353
KRR1	6.473111
MRPL51	13.34439
NOP2	1.5115843
CHD4	8.859682
COPS7A	2.8393164
CHPT1	3.5015152
USP5	2.0780401
TPI1	26.119696
C12orf57	19.177952
LPCAT3	2.3519807
GOLT1B	3.5384557
PRKAB1	1.6676207
CMAS	4.2012396
FGFR1OP2	11.497949
TDP2	2.9375365
RWDD1	13.286843
TMEM14C	10.31521
PAK1IP1	2.629563
SMIM8	1.6079985
ASF1A	3.5153022
SERINC1	9.419836
PPARD	1.3438008
KCTD20	4.169615
SRSF3	24.224974
MRPL18	13.418972
FBXL4	1.6295831
ASCC3	5.3146276
ACOT13	2.9957504
SMAP1	6.6818175
C6orf62	7.1706896
SNX3	20.818424
HBS1L	3.9766736
SLC39A7	2.948026
CUTA	19.330498
FAM120B	1.4762616
PPP2R5D	1.3401976
MRPL2	3.6415436
DUSP22	3.069694
EXOC2	1.6541387
COX7A2	26.473833
TMEM30A	5.307141
SENP6	7.240812
PRPF4B	10.596472
FBRSL1	1.5316708
HARS2	1.3715293
MRPS30	4.342612
HSPA9	12.399915
MRPS27	3.6616817
FAF2	2.7867284
CLINT1	7.6698837
TTC1	5.749951
MSH3	2.4868462
CCNG1	7.7352805
DROSHA	1.1802794
GOLPH3	5.6076145
SUB1	29.907993
RAD1	2.0733945
BRIX1	4.3621116
RAD50	2.3006501
GNPDA1	3.2841358
SKP1	24.739954
PPP2CA	8.505399
C5orf15	4.4255166
PPWD1	3.047217
TRAPPC13	1.2061392
SEC24A	1.8970757
TXNDC15	3.7012687
TTC33	1.5962745
TCERG1	6.135258
SMAD5	3.1075296
CSNK1A1	12.807541
HMGXB3	2.5419924
ATP6V0E1	20.83709
BNIP1	1.290061
ACTR8	1.4449798
TBCCD1	1.0574664
TIMMDC1	4.6450696
CRBN	6.638066
NIT2	3.2836437
FAM162A	6.6177
OGG1	1.725176
KPNA1	3.3634481
UBE3A	8.359187
ARMC8	4.1689696
RNF7	12.704764
KAT2B	1.4767641
USP4	4.1338296
TFG	6.1055326
TUSC2	3.8464713
NPRL2	2.307515
NCBP2	6.2764764
SNX4	2.9996884
SLC41A3	2.073016
SCAP	1.7640027
MRPL3	6.8253217
HEMK1	1.2958276
GORASP1	0.89004797
EIF1B	15.395895
SSR3	12.994073
EIF4G1	6.7836366
SPCS1	16.301659
NEK4	1.1166531
EEF1B2	38.936535
KANSL3	1.4464275
NCL	28.032654
ACTR1B	3.0160484
SLC35F5	2.6356044
STAM2	1.5432743
ACVR1	0.4869343
GTF3C2	1.7582481
EIF2B4	2.1676962
NRBP1	6.4643207
PSMD14	5.479923
SNX17	9.012261
INO80B	0.73806775
MOGS	1.9874171
NDUFS7	12.280453
PCGF1	1.4001353
AUP1	11.627239
RTN4	15.765703
HTRA2	3.2831607
POLE4	6.4778132
MRPL19	4.242558
WDR75	2.4790325
UNC50	3.0980873
ELMOD3	1.1810879
CCT4	17.975594
TXNDC9	3.5743527
COQ10B	5.940504
SF3B1	19.694283
MOB4	6.4486732
ZNF142	0.5769383
UXS1	3.7242565
STK16	2.9912403
HDLBP	7.9141555
PPP1R7	6.2347302
ODC1	8.238498
NOL10	2.3043432
GORASP2	5.0290394
CEBPZ	8.528211
RAB3GAP1	3.1602323
SRSF7	25.954016
COX7A2L	14.344569
PNO1	2.804958
ORC4	2.9789023
ATF2	3.5184693
THADA	1.7009752
TIA1	5.1901364
PCYOX1	1.8689746
SUMO1	15.025945
NFE2L2	12.677658
MSH6	2.767619
FARSB	2.3115337
SCP2	10.130584
CEP104	2.0011833
FAM20B	1.0158124
TCEANC2	0.90208954
TMEM59	18.61295
LRRC42	1.329979
MRPL37	5.3611636
ICMT	1.2512884
QSOX1	1.8242482
STXBP3	3.570769
PARK7	22.910612
SRSF4	10.919686
EDEM3	3.5655406
WDR77	3.2754264
RAP1A	13.120825
SCAMP3	4.290779
LAMTOR2	9.934917
SRM	4.15068
FBXO6	1.3244361
MAD2L2	3.8472157
IVNS1ABP	10.12094
KIAA2013	2.1519082
MIIP	2.9646087
SMG7	3.1540306
UCHL5	4.0912576
BCAS2	10.478709
SRSF11	19.536787
ZBTB17	1.2794938
TMEM9	2.8924623
WARS2	1.4895464
MRPS15	8.145419
EXOC8	1.0790164
GNPAT	3.6159053
TSNAX	3.6849113
C1orf109	1.2391723
SDHB	7.3155785
RPF1	4.090451
UAP1	2.405467
CD46	8.093119
PRPF3	2.6990306
APH1A	9.612754
EBNA1BP2	3.9810278
ATP6V0B	15.707135
ERI3	3.1000886
AKR1A1	9.990211
PRDX1	20.884548
BLZF1	1.7094771
TMED5	7.2883
DR1	6.4015446
ABCD3	1.4130242
DPH5	2.628265
PRDX6	17.955444
DARS2	0.69835323
SYF2	14.83488
MTFR1L	2.1988232
NENF	4.0316944
RPA2	6.4799523
PPP1R8	1.9945672
OSBPL9	4.42206
TXNDC12	5.0822706
RCN2	7.175882
CTSD	11.169881
STK11	1.7884414
DDX59	1.9856479
ATF6	3.8923476
FASTKD2	1.8521128
HMGN3	14.954114
RNF146	2.986614
FBXL5	4.906924
MYL12B	28.970346
RPN2	11.829259
RAB3GAP2	3.020014
UCHL3	3.378382
HS1BP3	1.1158211
ELL2	6.498532
NDUFB3	12.085191
GTF3C3	2.0733447
UBE2B	17.705818
KLF9	2.5315535
